future_lr_3,future_direction_3,future_rv_3
-0.031489766710881995,-1.0,0.00872317732437235
-0.012332746049974475,-1.0,0.013802265217986222
-0.01603508951664878,-1.0,0.013626413068879309
-0.03245116132712589,-1.0,0.02235535823875638
-0.03417995548742425,-1.0,0.02162869875321877
-0.03852755031024735,-1.0,0.021154362107135897
0.023211065017671118,1.0,0.01800139448550304
0.011361070970162146,1.0,0.019629101908062843
0.04359818462787146,1.0,0.017302636365386453
-0.0009207562513520173,-1.0,0.020866436356720613
-0.016292262267720403,-1.0,0.024318930334333688
-0.049092686220216564,-1.0,0.005493670504700903
-0.03293230174622863,-1.0,0.009355917212624352
-0.056020421126392606,-1.0,0.022130840319873547
-0.027711502105569608,-1.0,0.031577545817576436
-0.004522998225539254,-1.0,0.03665010074133354
0.04681026503485697,1.0,0.007143575651916205
0.027919158951114298,1.0,0.01106418796503557
0.034877568586123786,1.0,0.014864278987577098
0.019184039385393703,1.0,0.01916079963599073
-0.0024982992024256134,-1.0,0.02606106476823787
-0.008673416527356537,-1.0,0.02265378900916939
-0.004071333923226561,-1.0,0.022272046089136945
0.0174817344201319,1.0,0.014008358309010007
0.005837721548981989,1.0,0.007343448911250795
0.004301154307722044,1.0,0.007947175560468894
0.023783641476725847,1.0,0.012009932837527184
0.02509519398904203,1.0,0.012161612899912959
0.028386296621873086,1.0,0.010355946175037453
0.007308226533275786,1.0,0.007941870749551737
-0.005782640451787557,-1.0,0.000513513904608523
0.024916198255136024,1.0,0.017845664771260712
0.03674852330220446,1.0,0.015406174870802898
0.035668563456711766,1.0,0.015892783413006345
0.00038126811316452347,1.0,0.008201276989142928
-0.022710261911930374,-1.0,0.005683821390942856
-0.016796292189292572,-1.0,0.008574139414124856
-0.017815609629645124,-1.0,0.008640729392591542
-0.0039220672762159126,-1.0,0.005516174434065578
-0.02113532169549792,-1.0,0.007013091178229026
-0.010363841374580574,-1.0,0.00916537949469018
-0.0038214888048386797,-1.0,0.011035811977812216
0.03336642043197813,1.0,0.010688933740767204
0.013963536298026824,1.0,0.019753121124322755
0.010659633770799815,1.0,0.019675478614436855
-0.012289682636154708,-1.0,0.010447546371427694
-0.01123129289658742,-1.0,0.00984326233605945
-0.017979957534517865,-1.0,0.008000349069907226
-0.040190438182033716,-1.0,0.009337764233873141
-0.026569799396888527,-1.0,0.011292730885949709
-0.014925780394712262,-1.0,0.015381944822950475
0.0024066078571465255,1.0,0.00666034502290532
0.008647538683662859,1.0,0.006624081817266652
0.008021981214969998,1.0,0.0063746616914751135
0.01617744119036857,1.0,0.002049930820049232
0.009068120669880386,1.0,0.004965182112885349
0.0070404442286751134,1.0,0.0040797475673492005
-0.0014825297971867712,-1.0,0.005459511012973312
0.005479329863863569,1.0,0.0058242150608116515
-0.009280369518275933,-1.0,0.007108932818421953
-0.0035267247212473762,-1.0,0.007162103960873767
-0.014570978672223234,-1.0,0.005161522977145626
-0.005824422802762186,-1.0,0.003832556819371569
0.000562221124777551,1.0,0.006802024780491286
0.018761699178254432,1.0,0.006204550051745338
0.029293524373185775,1.0,0.0023389118792980445
0.023887965120419352,1.0,0.005361370519501372
0.008491235555215582,1.0,0.0068733898879644005
-0.0003017731481378405,-1.0,0.0029578296921949025
-0.007373802274139862,-1.0,0.0034041179031230897
-0.003530354469297947,-1.0,0.003534701298501652
-0.0032799534832061994,-1.0,0.0036258506289052884
0.006198555374334447,1.0,0.0020025321531091356
-0.008592461719317157,-1.0,0.010122509476393605
-0.014370013128061743,-1.0,0.009371187946559945
-0.023970049635986257,-1.0,0.005625138787647117
-0.012601660308456886,-1.0,0.0011280136995676128
-0.015580313775704013,-1.0,0.002042358560377955
-0.006387710389372359,-1.0,0.005568457173536171
-0.003931107614775442,-1.0,0.005538729733002322
-0.013414259541001172,-1.0,0.010776020645441182
-0.005614824449276412,-1.0,0.01418928320443704
0.002440811407637966,1.0,0.015264394435863736
0.02590795448077543,1.0,0.0026309294506737
0.018352181092303965,1.0,0.0017748517588498782
0.020633702886497574,1.0,0.0028070138726371987
0.022680662861336742,1.0,0.003027646476347047
0.015634475557130045,1.0,0.007078969450016041
0.030042374010607276,1.0,0.013569807578949517
0.015517209431859413,1.0,0.01646402952764447
0.017032346699902945,1.0,0.01610979969786686
-0.0021459978055862194,-1.0,0.005333609638795313
-0.000958548690512373,-1.0,0.004801385816581262
0.0035064773015704986,1.0,0.004972600554059825
-0.015558569150812218,-1.0,0.008600728396899664
-0.006906584018643969,-1.0,0.010254434927661501
-0.007892471004504742,-1.0,0.010010921761340986
0.03576694276328318,1.0,0.015290650398393448
0.04218832859170085,1.0,0.014066589915041611
0.0379090187305664,1.0,0.015981123829473018
0.008109217273048586,1.0,0.006915486345759957
-0.018509792509838974,-1.0,0.008580060496556829
-0.020016846656242038,-1.0,0.008272949901501115
-0.023069894952062242,-1.0,0.007210122818588818
-0.014836916679582757,-1.0,0.002462795254944105
-0.009342482800841267,-1.0,0.004769799920131613
-0.028752462270917434,-1.0,0.0123403300022112
-0.02882008497910249,-1.0,0.01233544468582274
-0.03700722338543194,-1.0,0.009027376913355626
-0.00747789921719999,-1.0,0.00808006866675059
0.009091890272507896,1.0,0.008251865007317893
