future_lr_3,future_direction_3,future_rv_3,future_lr_6,future_direction_6,future_rv_6,future_lr_12,future_direction_12,future_rv_12
0.024530204793656196,1.0,0.016442195481078885,0.04309772580211302,1.0,0.012755262997961274,0.07304662046848165,1.0,0.012626289600622079
0.014240454209296871,1.0,0.012653059706308081,0.014727512652003227,1.0,0.011182846126596714,0.06978726722032391,1.0,0.012275516108834249
0.016987858084695162,1.0,0.011066847839403874,0.020625743833097232,1.0,0.010089197201746206,0.08933959788982193,1.0,0.011260852723630688
0.018567521008456822,1.0,0.011551330802251517,0.03621236152296525,1.0,0.014004330454318288,0.08528881151911882,1.0,0.0111698515874333
0.00048705844270635623,1.0,0.011695178815951763,0.016659824568925785,1.0,0.014592674175687142,0.0652912755556656,1.0,0.011840132971993217
0.00363788574840207,1.0,0.01082371543835498,0.035234176598441636,1.0,0.014033731569976697,0.0866614014500442,1.0,0.011377825706596003
0.01764484051450843,1.0,0.018889123601696665,0.02994889466636863,1.0,0.013607084643261052,0.0661429519809964,1.0,0.01185526708283932
0.01617276612621943,1.0,0.019367103276680786,0.055059754568320685,1.0,0.013392038959759987,0.0712635007932736,1.0,0.011487761256297906
0.031596290850039566,1.0,0.017608857730395888,0.0687138540567247,1.0,0.011774632181751364,0.07207725913085028,1.0,0.01142621888143482
0.0123040541518602,1.0,0.010183608931401782,0.04907644999615357,1.0,0.008695109824288704,0.04625019488441673,1.0,0.009190482123700612
0.038886988442101256,1.0,0.005503400900210902,0.04863145098673982,1.0,0.008856223394883412,0.06095767998623991,1.0,0.008489478677042774
0.037117563206685134,1.0,0.0058303229984717035,0.05142722485160256,1.0,0.009137009934380488,0.08430318268735348,1.0,0.012023414326256962
0.03677239584429337,1.0,0.005951033594420367,0.03619405731462777,1.0,0.011108618274477995,0.06606435573553782,1.0,0.012955031904685539
0.009744462544638566,1.0,0.009747841262287145,0.01620374622495291,1.0,0.009263972430532742,0.05118525159653764,1.0,0.012231462718141657
0.014309661644917426,1.0,0.011461661264769493,0.0033634050741255805,1.0,0.008798219633475653,0.028628270744968987,1.0,0.01302950407178404
-0.0005783385296656007,-1.0,0.012523268445394803,-0.0028262551117368417,-1.0,0.008082066620009638,0.018235001927617844,1.0,0.012966042788415974
0.006459283680314343,1.0,0.010891886293409168,0.012326228999500088,1.0,0.00762602348399135,0.0065032121794654785,1.0,0.014135845759786386
-0.010946256570791846,-1.0,0.002999479250191887,0.032875957835750924,1.0,0.015126688562316548,0.006820357052891524,1.0,0.014164080787480231
-0.002247916582071241,-1.0,0.0024969899207207694,0.029870298420910046,1.0,0.015657725725318043,0.028142623844592762,1.0,0.014480590290600606
0.005866945319185746,1.0,0.005169928402752238,0.03498150537158473,1.0,0.015409126321517294,0.02939619533277238,1.0,0.014459329579545507
0.04382221440654277,1.0,0.017694050985610388,0.025264865670843406,1.0,0.016973105578961048,0.021613075588794217,1.0,0.014901235949232509
