feature,horizon,bin,n,feature_min,feature_max,future_rv_mean,future_lr_mean,p_up
relative_strength_12,12,"(0.00524, 0.0465]",597,0.005261597875852786,0.04650346344706513,0.023860336215174742,-0.017824878768961116,0.3785594639865997
relative_strength_12,12,"(0.0465, 0.491]",598,0.04657858559750139,0.49105442161832435,0.03362612019461625,-0.01591748587671434,0.42474916387959866
rolling_corr_ref_42,3,"(0.15, 0.518]",596,0.15070500617045446,0.5177461133975846,0.02822603968147856,-0.0017594980736070588,0.45286195286195285
rolling_corr_ref_42,3,"(0.518, 0.63]",593,0.5178371017509901,0.6299829083805688,0.027225882142576503,-0.0049679370503712406,0.49493243243243246
rolling_corr_ref_42,3,"(0.63, 0.701]",595,0.6302152559887676,0.7012320689611112,0.02427542899479139,-0.00364044051487469,0.4756302521008403
rolling_corr_ref_42,3,"(0.701, 0.773]",596,0.7012691343991744,0.7733225998322418,0.024790106577397098,-0.0021744354011798152,0.494949494949495
rolling_corr_ref_42,3,"(0.773, 0.926]",596,0.7733879561288829,0.9260179941857398,0.01823914337661087,-0.0009072273297931147,0.4713804713804714
rolling_corr_ref_42,12,"(0.15, 0.518]",596,0.15070500617045446,0.5177461133975846,0.03111074916206576,-0.01044997551476908,0.42449664429530204
rolling_corr_ref_42,12,"(0.518, 0.63]",584,0.5178371017509901,0.6299829083805688,0.029941612520646782,-0.027114766215918875,0.41924398625429554
rolling_corr_ref_42,12,"(0.63, 0.701]",595,0.6302152559887676,0.7012320689611112,0.02761984307727282,-0.0065202328168404815,0.4444444444444444
rolling_corr_ref_42,12,"(0.701, 0.773]",596,0.7012691343991744,0.7733225998322418,0.02854973985363807,-0.010860499475043538,0.4823529411764706
rolling_corr_ref_42,12,"(0.773, 0.926]",596,0.7733879561288829,0.9260179941857398,0.021775331859002517,0.0013084561075967559,0.4957983193277311
rolling_corr_ref_12,3,"(-0.644, 0.465]",599,-0.6426306011194249,0.46476213196668187,0.029343620892835463,-0.001217063942973365,0.4882943143812709
rolling_corr_ref_12,3,"(0.465, 0.638]",599,0.46531532201953707,0.638177221642668,0.026304662922671748,-0.003505872214641182,0.4656616415410385
rolling_corr_ref_12,3,"(0.638, 0.755]",598,0.638327763786779,0.7544859512657361,0.02486895124725193,-0.001534847862772191,0.4983277591973244
